donor_id,donation_id,campaign_id,donation_date,transaction_fee,payment_method,donation_amount,device_type
ce97a8e7-d742-49ad-a16b-79cb8e0b63f1,c17bf50c-f9c2-4ee2-b3ac-e9b0144101bb,ce85ba81-94a9-4446-90af-9e84134103ad,2022-05-05 00:16:16,2.02,Credit Card,142.47,Mobile
36768f5f-d54e-4ed7-a0c1-2d78a9e47825,0348db9d-4a74-49b2-84e0-fe53ce650d8c,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-05-05 06:28:15,2.86,Credit Card,119.11,Mobile
39990025-87cb-4f89-ae90-282aafe163dd,dea7d7b2-86f9-404e-ac6e-ed0e80f3056c,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2022-05-05 11:27:15,2.3,Bank Transfer,174.77,Mobile
f7dd8152-0039-4b6f-87e8-074685e6f7d1,e4302aad-0975-4f54-87f9-72a51ed10f26,8a554f71-1506-4a60-8b76-93c3e6175eb6,2022-05-06 00:15:14,2.48,Bank Transfer,135.79,Desktop
2b3fc9a9-5243-42ed-98ff-c8e8f1e75984,b66901f5-ef71-4f1c-a836-ee6fbf9d8c27,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2022-05-07 03:36:59,3.0,Credit Card,50.91,Mobile
e1a3ddc7-818e-4edb-b7bb-9f15c9c6d4e4,f7543adc-854a-4c46-abcd-62725b760605,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2022-05-07 09:58:20,4.91,Bank Transfer,186.63,Desktop
89dc205c-0488-4a99-989a-6551ffa58463,3ce30264-364d-4eae-923a-0df322785724,82c0b061-0523-4690-9e6f-a7e2226fabc4,2022-05-08 03:38:59,0.53,Bank Transfer,167.41,Tablet
b0ec151c-e66b-447f-9668-c14b9dd356cb,ed831dfb-0cef-45dc-a8ee-9236d956f085,a23ac978-0434-4dd2-85b7-e356ab430c54,2022-05-09 09:26:42,2.82,Credit Card,71.84,Desktop
b0d0b16e-9dc1-4c27-82c8-467829653e18,7d4e70d4-d6eb-414f-a9ea-0fea2587149d,82c0b061-0523-4690-9e6f-a7e2226fabc4,2022-05-09 16:42:45,2.23,Bank Transfer,20.44,Desktop
2f38b020-7eef-4020-a9dc-0b10bb99aa8a,737c837c-f536-42ba-bb76-8ac5609bd1df,4d38cf8e-122e-4fde-9be6-5943cef97660,2022-05-10 09:33:51,3.69,Bank Transfer,123.87,Tablet
00bec5e5-e160-4439-a071-4e561001d307,3a5eaeff-cea4-496e-a372-e46a2a2a188c,a23ac978-0434-4dd2-85b7-e356ab430c54,2022-05-12 05:14:03,4.69,PayPal,28.62,Mobile
6154f4c0-512a-4761-8300-785b729243d7,42650efc-cecb-4b37-896f-2efbf28f236a,109eb734-cfac-492f-8fa4-7c6f49207cb9,2022-05-13 03:39:22,4.79,Credit Card,33.06,Tablet
b58db7e1-7cf1-4357-8584-8c27118f0f4e,017c73aa-b512-4736-be1a-39525c3c3e11,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2022-05-14 00:31:47,4.03,Bank Transfer,153.64,Tablet
3709c5f4-06d9-4275-9069-3566584ebbeb,e1ee3f3a-49bd-4465-ad1b-d30d99d5cbbe,ce85ba81-94a9-4446-90af-9e84134103ad,2022-05-14 07:45:02,Error,Credit Card,NA,Desktop
81f3916f-8046-45e4-ae55-ef265506b17f,fb6592b8-1f52-4cd1-abe3-69e3dd888b05,82c0b061-0523-4690-9e6f-a7e2226fabc4,2022-05-14 15:11:02,4.33,Credit Card,142.11,Tablet
81b81c93-fa79-4ec1-8b19-e9456ca53a58,432192d3-b444-4cd9-adfb-85e4c0cd1f3f,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2022-05-14 23:55:57,4.98,Credit Card,32.84,Mobile
86377674-2074-49e1-acb0-d4de6158e260,d967b28c-35dd-4836-a1af-ba0b48dcc6aa,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2022-05-16 04:33:26,3.09,PayPal,165.74,Desktop
25674cbc-3983-4ca4-aab1-3e25bd27fdf7,45e53a62-09e8-40e9-b8e6-09095e801345,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2022-05-17 09:25:49,,Credit Card,114.6,Desktop
56af5e6c-2352-4cf2-9a42-ec938abef62c,2f5b72af-cf3f-4b8e-8a1e-1b092397918c,ce85ba81-94a9-4446-90af-9e84134103ad,2022-05-17 16:28:31,3.38,PayPal,166.21,Mobile
8dc928cd-fdf7-4f78-8664-888469c75126,a5d1dfb5-5afb-4785-ae90-575613326425,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2022-05-18 03:32:49,0.77,Bank Transfer,26.58,Desktop
74907fb3-8d32-4198-8616-9acb96b91fa0,2c8b3e70-14ad-437e-820a-15fb9b768ed7,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2022-05-19 13:45:23,3.53,Credit Card,64.48,Mobile
077af8c8-6de8-40e9-940b-14e1b642b211,6ce42f37-90a8-435d-bc4c-79f41561315a,a23ac978-0434-4dd2-85b7-e356ab430c54,2022-05-20 01:17:52,2.18,PayPal,177.04,Tablet
55558997-c6e6-4247-8327-c303d2539e14,bc218d3c-7d92-432b-bcb1-d5aaa0d62e66,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-05-20 02:06:23,1.24,Credit Card,100.2,Tablet
25674cbc-3983-4ca4-aab1-3e25bd27fdf7,e60788e6-649e-489c-aa1c-d942c98daf06,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2022-05-20 02:41:13,2.53,Bank Transfer,100.74,Mobile
e0eef2bf-ef1c-49eb-ace8-ca5f2e57076c,804fccb0-122d-4cbf-bc9a-110a998808c5,a23ac978-0434-4dd2-85b7-e356ab430c54,2022-05-20 12:34:35,1.85,PayPal,None,Desktop
5d379192-c55a-4a00-998e-49374796d583,93905f3d-64c8-4199-8a02-00e86cd7997d,109eb734-cfac-492f-8fa4-7c6f49207cb9,2022-05-20 13:30:05,3.13,PayPal,139.64,Mobile
c5ceb56b-5b25-40bf-bde5-fa802a7b748a,f3c05ea3-97f0-490a-9b8b-dc0b3e2985c4,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-05-20 19:55:00,1.84,Bank Transfer,29.33,Tablet
7c54c998-2645-4329-b646-40df74aaa3a3,42033b0b-7692-4f38-baed-31c4a6d3f2cb,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2022-05-21 00:11:44,2.41,Bank Transfer,166.44,Mobile
ce1c45ea-9d80-42fe-b701-cddf3225f3b5,96c03b3d-5767-4e48-832c-c1f492e5a617,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-05-21 20:28:49,2.52,PayPal,190.44,Mobile
59183afd-7476-4ac6-9930-c587e2c44b36,f5a29f9c-9bb0-4e15-9069-78c792a4202e,ce85ba81-94a9-4446-90af-9e84134103ad,2022-05-21 23:49:02,2.9,PayPal,158.54,Desktop
9e1f16ca-ecd3-49eb-9852-8a38b4cd7acd,c397ed07-717f-4840-91d2-fa5e013fa201,,2022-05-22 12:19:53,2.01,PayPal,127.22,Desktop
2f38b020-7eef-4020-a9dc-0b10bb99aa8a,f9244dbd-9c62-4163-b040-9ab760288fce,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2022-05-22 21:56:25,None,PayPal,77.04,Mobile
a4151bd5-4377-4292-8c22-9a8b3d095c77,37de0855-afbc-452f-90dd-5f4619633c96,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-05-23 08:58:30,2.98,PayPal,100.79,Desktop
520e7a86-3c83-401d-9add-696367eb56a1,3f906fe2-d380-4175-a6d7-31ef9009cd68,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2022-05-23 12:56:22,4.87,PayPal,105.84,Mobile
384510f7-a95e-45b9-96b4-e5a64cb411e9,43f08051-46ce-4ba5-b5a5-64686817b06f,6823125d-121e-4073-9785-5ea521b717a2,2022-05-23 17:41:47,1.6,Bank Transfer,52.91,Desktop
4225ad24-c273-41a3-949b-9fc5ca46d388,48bcb1d6-de8b-4730-9a52-fbc4a3b0daac,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-05-23 21:26:39,4.13,PayPal,31.93,Tablet
c667ef47-5632-4b79-add2-522e7bf3071c,5c02def6-5d6c-4d96-aa81-cf23fb9ed5a6,ce85ba81-94a9-4446-90af-9e84134103ad,2022-05-24 03:21:37,3.73,Bank Transfer,147.56,Desktop
7bf0fd17-3729-49eb-a912-43dffe651d69,bb8b06cb-9e16-4735-bb8f-d67c68bf7aba,2668553e-eabb-4519-b5cf-55ca9abd5474,2022-05-24 10:50:47,0.79,PayPal,131.39,Desktop
388e0286-44d5-4980-8ceb-c01c4d804631,b83a31ad-1336-484d-96d9-60899f519a64,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-05-24 21:48:05,4.32,Credit Card,88.5,Tablet
384510f7-a95e-45b9-96b4-e5a64cb411e9,041532e8-6249-468e-868b-5b5a6eee56ef,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2022-05-24 22:50:38,2.63,Bank Transfer,150.41,Tablet
d9a5d5df-29f1-4c33-9235-4ea1356a2558,ef2b1092-ef82-4f8d-894d-65d2d56f82b7,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-05-25 16:39:27,3.24,PayPal,42.89,Mobile
e7fb27bb-cd18-47ca-82e1-bb94bbd57316,5e2e2794-0aa7-4c9a-b8d3-0f75f7e405e8,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-05-25 19:38:50,0.65,Bank Transfer,176.6,Tablet
38c03e37-7319-4a7a-ba9c-a8eead93be92,22254f86-afeb-4be6-972c-1215718d4500,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-05-26 01:58:51,0.72,Credit Card,129.61,Tablet
52c393ad-0c0a-43de-9a31-2a0341128a2d,e90e1c47-bd31-4e8a-961a-05764dfd9060,82c0b061-0523-4690-9e6f-a7e2226fabc4,2022-05-26 04:59:11,4.37,PayPal,153.33,Mobile
713a853c-ef88-4c74-a4ad-ddd175ab6ff3,1be2fc5e-02d4-4993-a064-f9363fbfab78,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-05-26 11:19:59,0.83,Credit Card,170.78,Tablet
e28caa8f-d568-4495-82b5-106594119c1a,d2c198a5-016f-483b-bc7d-d25880a2d7e4,4d38cf8e-122e-4fde-9be6-5943cef97660,2022-05-26 14:34:23,1.91,Credit Card,58.68,Desktop
2db0c725-37b6-4a1c-a70a-9d5060a75a72,fdb26836-560c-4a09-ad74-ee8051f3bf3b,,2022-05-26 15:18:54,2.67,Bank Transfer,165.01,Desktop
33379904-4d81-4d0b-9f4b-684b0c203376,cc5d26ae-1759-4108-ae69-8717ae3e3148,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-05-27 01:47:37,0.52,PayPal,155.05,Mobile
670ae391-f638-4d53-8e07-316bc29a3530,369a80f1-fa03-4dc1-892e-6e7e5bc990bb,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-05-27 19:02:03,3.94,PayPal,113.19,Desktop
961dd564-6bfc-4182-8fcd-9636f8882c7d,3fee4d42-d937-452f-9097-106a3a11b8df,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-05-28 08:04:32,4.63,Bank Transfer,55.01,Tablet
b531a9fc-7844-4232-987a-f43a0613fdbc,07d7b9ec-40f2-4445-a2c7-e39b006eabf9,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-05-28 21:44:02,3.79,PayPal,158.17,Mobile
fb2c9ed3-7993-491c-bfff-c31536dafa14,5d0cbf8d-8e4f-435a-b8f9-ad22663263e6,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2022-05-29 21:27:56,0.99,PayPal,11.77,Tablet
55eb2b4f-200b-491c-94fb-8c844406ee50,82bb3434-e669-4b5d-bf90-53bbde872072,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2022-05-29 21:48:03,2.16,Credit Card,188.76,Desktop
d58f85e5-11d7-4bef-b6cf-9e683fa7cd24,485d36ea-8ffe-4c56-b0a6-3438b98ae69a,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2022-05-30 00:01:58,NA,Credit Card,70.19,Desktop
9fedd7e6-b2e0-4029-8c26-b9f5be55bef6,3df2c4bb-23eb-4dad-8c0f-384d4c3290d7,109eb734-cfac-492f-8fa4-7c6f49207cb9,2022-05-30 13:52:37,2.85,Credit Card,128.23,Desktop
05c79f30-ef81-4248-9298-6c225dd2fb03,3eb4353b-9b58-42f8-9282-0ad424954398,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-05-30 17:35:26,2.29,Bank Transfer,84.44,Tablet
36768f5f-d54e-4ed7-a0c1-2d78a9e47825,f8769a05-eb80-43c7-bbfe-d80406b23d99,2668553e-eabb-4519-b5cf-55ca9abd5474,2022-05-30 18:24:31,3.33,PayPal,30.22,Mobile
459683ff-efde-4d0e-9dd0-89eb498227ee,aebad76d-92d7-4ed1-a02f-d3130f959d1d,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2022-05-31 17:09:36,3.91,Bank Transfer,58.06,Desktop
384510f7-a95e-45b9-96b4-e5a64cb411e9,b6d20612-0098-423a-9367-f9daef98ca9a,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2022-05-31 21:25:49,3.25,PayPal,113.3,Mobile
cd4ae62a-4264-406d-b458-7cc7a96bf8dd,6eabddeb-acb2-4cec-800f-97e706b867ac,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-06-01 01:14:57,3.43,Bank Transfer,166.26,Mobile
384b0235-6804-43ff-a52f-952a83a81026,ed6bd842-2b7f-4b6f-a243-3a26177efc26,,2022-06-01 07:29:33,1.85,PayPal,21.32,Desktop
6154f4c0-512a-4761-8300-785b729243d7,c78529af-4ee9-474a-9fa8-7dc40c04b3e4,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2022-06-03 06:55:09,2.7,PayPal,176.65,Mobile
cd4ae62a-4264-406d-b458-7cc7a96bf8dd,29e671a9-2638-462f-9587-1318de5e94f9,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2022-06-03 17:05:41,3.33,Bank Transfer,165.33,Desktop
9a33663b-d85a-43ce-9bfb-1b24601a8250,27b7a643-4771-4ab6-a84c-6482ad401aa2,8a554f71-1506-4a60-8b76-93c3e6175eb6,2022-06-04 00:55:49,1.04,Bank Transfer,196.5,Tablet
7b128378-1d82-4e03-963b-28060e452d61,9ae751e6-d24b-4d43-a060-21a91c9f24ce,109eb734-cfac-492f-8fa4-7c6f49207cb9,2022-06-04 10:38:11,1.9,Credit Card,146.63,Mobile
2eeb6f97-3967-47cc-9b43-58a35ce2b62a,92f74359-1d19-452f-89ea-f578717a670c,ce85ba81-94a9-4446-90af-9e84134103ad,2022-06-05 09:41:20,2.47,Credit Card,82.31,Mobile
5e698c6f-05e6-4351-ab21-b200c2792117,3f342b99-e286-4638-a36d-7a4538144d31,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-06-05 11:57:19,1.24,PayPal,82.95,Mobile
8a78cbd5-7a18-441b-beaf-02d4167b61b8,9dd9186c-b1c8-4c93-9a45-d6bd41e27254,ce85ba81-94a9-4446-90af-9e84134103ad,2022-06-05 18:43:30,0.79,Credit Card,136.57,Tablet
1a09cbc0-a95f-49e8-8abd-0027b41c0435,9e2a9970-b3a7-43bd-bce1-ffe8e43c5176,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2022-06-06 05:13:01,1.8,Bank Transfer,169.53,Desktop
4dbf7c69-e5d7-4555-9833-e94a6c62310b,4f0a1b8a-3faf-4045-9f04-950c07b3be3b,8a554f71-1506-4a60-8b76-93c3e6175eb6,2022-06-06 18:32:55,0.61,PayPal,10.96,Mobile
d45e0f96-f80e-4da8-9fc0-82472d039148,02d53749-d6ae-4371-b240-51044503511b,,2022-06-08 06:41:04,4.52,Credit Card,76.25,Tablet
4867c5fd-4aea-47f2-a187-43d5a1cc7224,337cd86e-971e-414c-859c-b4ea7de8b9a4,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2022-06-08 12:33:12,0.95,PayPal,43.46,Mobile
3bd2df89-1464-406b-b486-37f3d4f6eff4,16df647c-e42c-4e77-aa99-8e5711f898d4,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2022-06-09 03:40:55,2.8,Bank Transfer,122.6,Tablet
0a92bc15-29e1-4f88-869d-15b07ce90253,facfc2bb-c0ad-46fc-940a-4fe12bd38131,1a26f42a-554d-4a64-9ff4-a353b563886f,2022-06-09 06:33:03,1.51,PayPal,87.28,Mobile
c667ef47-5632-4b79-add2-522e7bf3071c,b2853747-3bd3-406e-967e-d15fe9e17d0b,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2022-06-09 20:34:40,1.89,Bank Transfer,193.85,Mobile
54624059-8343-49c1-bb0d-8b442b15d9e1,7ebaab5a-ff59-46f6-b58c-874ce32054e1,6823125d-121e-4073-9785-5ea521b717a2,2022-06-09 21:19:48,1.6,PayPal,13.22,Mobile
0d1318ee-7bf3-42ab-8706-8fe0fc7895cf,814cafaf-7a6e-4c81-bbb5-a30fe2ed8e67,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-06-11 13:56:13,3.95,Bank Transfer,197.36,Tablet
1a2c58c1-2e00-484a-b265-79916addaf46,8c4599d4-9c22-4b2a-84dd-e111d42c7e66,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-06-12 23:30:03,2.99,PayPal,184.69,Tablet
422775e3-4d51-46f2-aa91-30c1989cd5e0,9196dff8-3321-4d1c-871f-eb7f52960513,109eb734-cfac-492f-8fa4-7c6f49207cb9,2022-06-13 08:44:17,3.2,Credit Card,38.8,Tablet
e7fb27bb-cd18-47ca-82e1-bb94bbd57316,ecdf5af8-fffc-4068-936b-05ede16826bd,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2022-06-13 09:18:36,1.55,Credit Card,174.68,Desktop
f24928a6-dfb6-4283-bbdb-fb7f02b23e28,b5725b0f-f9fc-447c-99c3-1af649c5afb3,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2022-06-14 00:23:25,4.49,Credit Card,125.06,Mobile
7937a332-3c70-401a-9545-6b5893a4888d,8728dff6-09c5-4ff2-9998-e6f71349a7b5,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-06-14 00:56:48,4.6,Credit Card,39.33,Mobile
92f2c46f-732e-4d66-8c20-f2e289955b57,d0611945-1d8c-47f4-a3cc-e6e5b1733638,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-06-14 09:29:02,4.81,PayPal,127.2,Tablet
795acb9b-fe19-4fcb-9cdb-4d1f56f6f8f3,abe5bf61-667d-49c0-b6dd-f4371cc7cdd9,1a26f42a-554d-4a64-9ff4-a353b563886f,2022-06-14 20:11:59,1.96,Bank Transfer,138.86,Mobile
13adac3f-6a51-46e0-b3ac-df71fb74165d,c4d91c0a-443c-430f-aa2a-d036e7357081,1a26f42a-554d-4a64-9ff4-a353b563886f,2022-06-15 11:15:14,4.41,Bank Transfer,61.82,Desktop
8bf92167-9044-4f6b-ac43-5d15e8c7f1e2,212bfed0-cd63-4903-8cdc-04f88951dba9,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2022-06-15 14:44:58,1.96,PayPal,127.21,Desktop
456e52e9-5296-4c77-b1e0-d6e049a18c53,75e99228-f6d7-4ee1-8075-7c0588552265,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2022-06-15 18:54:39,3.23,Credit Card,37.36,Tablet
9d35ce08-78c4-48e1-8540-b852aab628e6,94c157d0-9183-4122-9e22-98bcf3fe03a7,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-06-16 13:00:43,4.9,Credit Card,139.12,Mobile
b531a9fc-7844-4232-987a-f43a0613fdbc,21fde1c4-b496-4868-9c3d-1635707fbc7d,ce85ba81-94a9-4446-90af-9e84134103ad,2022-06-16 14:52:12,1.43,PayPal,64.6,Desktop
1474df64-2178-4a7a-9dd6-3b8a6d7616e7,14b80137-e681-4a4f-b35b-04e366604566,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-06-16 19:07:06,3.18,Credit Card,174.5,Mobile
28948884-fb0e-4063-afa2-77450b0f5a61,6e60c803-7b90-40b7-8f5b-c68055e101a5,,2022-06-17 06:45:44,3.39,Credit Card,194.84,Tablet
88d66ba5-9743-4452-a5a9-1c6735f6fc12,2cecd060-1389-4e0c-8dc3-1ede7a6d04d5,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2022-06-17 17:47:59,1.49,PayPal,136.41,Desktop
d28bdb74-5e34-47e1-9bcd-f0de0f197026,ec43c19a-8cd0-43a8-b83b-16ffdc2f26d8,2668553e-eabb-4519-b5cf-55ca9abd5474,2022-06-18 03:55:26,1.81,PayPal,29.24,Tablet
41c2a7e2-808c-4d1f-93bb-9b8805bf034a,1705f9ac-db3f-4507-bc6d-e2dd2c6c06e3,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2022-06-18 10:48:48,5.0,PayPal,72.94,Desktop
96cc98d9-9d6a-4e65-ac8a-7ea83022e402,4f085902-3687-4c37-bca8-33b0698bdeef,4d38cf8e-122e-4fde-9be6-5943cef97660,2022-06-18 20:33:32,3.22,PayPal,61.11,Desktop
d7a1ce89-321c-4cc4-9831-c02da347823b,50d7fa25-3c14-42cf-bc74-a1f50830c615,,2022-06-19 04:05:03,3.91,PayPal,70.73,Tablet
639fe327-ec48-4594-bcd8-64ecba1b1fd1,1b471017-80ee-4d8b-8bad-b7a57d23cf4e,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2022-06-19 06:34:58,2.07,Bank Transfer,130.66,Desktop
94bd7246-4385-4c55-a77a-c6f4e9fb8d9f,8354de9e-7374-4edd-a325-8484877b954c,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-06-19 06:35:35,1.25,Credit Card,149.93,Tablet
ebc767c9-b852-4ece-b815-35e0634798cc,bb3a4d3e-e896-494a-a7e4-5c961816366e,2668553e-eabb-4519-b5cf-55ca9abd5474,2022-06-19 10:34:42,3.68,Credit Card,131.14,Mobile
a15983eb-1cf6-400f-a495-799c3420a493,127ef97f-3ee2-498e-9c41-36f5eb60d79d,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-06-20 01:05:50,3.96,PayPal,36.55,Mobile
9a71b082-7dc9-4cc7-a0c4-ada5d988bf0b,902a993d-fde6-4404-b80a-424874387069,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-06-20 05:20:19,4.81,PayPal,186.33,Mobile
d999a44c-2750-408e-bedc-7ac141706423,eb531ca2-f65e-40c0-a8e8-d97d866cf16c,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-06-20 07:32:03,4.09,PayPal,18.61,Desktop
15753ceb-04ec-4503-a2b3-adf87861b928,7e80497b-e782-4100-b875-09f7bf9aa750,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2022-06-20 23:18:00,4.12,Credit Card,88.5,Mobile
1a2c58c1-2e00-484a-b265-79916addaf46,ecfc39fb-5ce2-466a-bb54-bdc3066f6dad,a23ac978-0434-4dd2-85b7-e356ab430c54,2022-06-21 21:47:56,4.76,Credit Card,10.62,Mobile
1161f8e8-dff3-4504-af55-6b342d167c4c,a1a955e0-31e0-44d7-b739-8094396b620b,82c0b061-0523-4690-9e6f-a7e2226fabc4,2022-06-22 06:47:14,3.51,Bank Transfer,62.22,Desktop
b9358778-bdb5-453f-aa29-addc90fc014f,987499ec-4e85-434e-8dfb-068b9c2334d8,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-06-22 07:06:57,2.22,Bank Transfer,192.98,Desktop
3cdd21f7-bd2c-47f5-a85d-053a5c2c044a,1e9eb505-8179-4df8-a138-4c3c1d8e1f3a,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2022-06-22 22:00:53,3.08,PayPal,None,Tablet
8bf92167-9044-4f6b-ac43-5d15e8c7f1e2,8a99c8fc-0b5d-4f49-9e9f-b75c9f22a533,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-06-23 22:00:09,0.98,Credit Card,30.05,Mobile
299a85ba-eff4-44e1-95b1-b199a7a3d638,1940b8c2-466d-47a0-b91c-0d43da442cb3,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2022-06-25 06:46:14,1.04,Bank Transfer,72.22,Desktop
445010e0-3682-4ae2-bac0-43365cf99953,2d4a4414-6b8f-4c77-be4e-2b03246c84a7,1a26f42a-554d-4a64-9ff4-a353b563886f,2022-06-25 08:35:50,4.08,Bank Transfer,199.82,Mobile
e7f4afdc-3ae5-4bf2-a44f-35a06e05636e,dea18a79-deea-4c93-a9f0-92a9c4c2b460,82c0b061-0523-4690-9e6f-a7e2226fabc4,2022-06-25 13:57:06,1.09,PayPal,187.33,Desktop
7265fd7c-90e2-4de8-b0bc-ea37ce147c4d,a9107444-3c73-4177-ae38-7e151e3d95ee,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-06-26 20:47:28,4.48,PayPal,NA,Tablet
d7d6dfd6-925e-42f2-9bfe-f52f12732c70,e5f96cce-45e9-447e-8818-d92bcddc0762,82c0b061-0523-4690-9e6f-a7e2226fabc4,2022-06-27 02:22:02,4.46,PayPal,142.24,Desktop
2d845580-c3c6-4b22-aefe-71e090b3f4f2,85cb0d6d-06f9-49de-bc12-9a45f2e5e578,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2022-06-27 03:54:19,3.01,Bank Transfer,16.87,Mobile
4023c197-b62f-4c25-aa58-e482fa337dc7,a793bf26-b422-45e7-85c4-23fa9d29f014,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2022-06-27 15:07:30,4.75,Credit Card,47.66,Tablet
e9bea314-c329-4f42-82b1-007cb93ebb72,8d3d2c04-c9c4-40db-8271-b3b2fe01305d,2668553e-eabb-4519-b5cf-55ca9abd5474,2022-06-27 18:09:07,2.33,PayPal,27.19,Mobile
b0ec151c-e66b-447f-9668-c14b9dd356cb,cb2566ce-e066-49ce-ab8e-6fdf656ae66d,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-06-28 08:00:28,2.85,PayPal,109.37,Desktop
1864e6a2-22a6-4fd3-9e5c-c3e7414417e4,ce84e8af-431a-4ea9-96a8-2064c92b3b0f,1dbf21d3-0e6d-432a-9842-3546623d41a2,2022-06-28 08:13:34,4.2,Credit Card,79.7,Tablet
f7dd8152-0039-4b6f-87e8-074685e6f7d1,ab381b8a-28e9-4f76-aa32-db2956b29875,ce85ba81-94a9-4446-90af-9e84134103ad,2022-06-28 11:31:23,2.62,Credit Card,47.25,Tablet
36536969-7341-4e03-ba9b-76d38e5d755f,3078f2be-a380-4568-95c0-fc4d5d1b9243,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2022-06-28 14:21:07,2.76,Credit Card,157.99,Tablet
d7a1ce89-321c-4cc4-9831-c02da347823b,6f55c6fb-6695-49c4-bc7c-5790e44775dd,ae3b4c97-da43-4c44-ad06-c409ada04238,2022-06-28 22:22:30,3.84,Credit Card,48.06,Desktop
87fb3cfb-e656-49a7-a060-e5b838abee06,0aa97ebc-7369-4ac5-b8a7-e1d19d9fa550,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2022-06-29 04:53:51,1.8,PayPal,15.3,Desktop
7b8cf27e-53b7-4d74-81b6-96383281db65,8def4e80-c4b6-4a5c-b967-d9f84fdd0333,61baa425-8005-4ca7-a7c2-e308bd04570e,2022-06-29 11:49:31,2.29,Credit Card,40.79,Tablet
aeefad29-283b-4521-921c-1b154063735d,acc98a50-eb3d-4430-b865-a0f9b8011cd1,6823125d-121e-4073-9785-5ea521b717a2,2022-06-29 12:51:18,0.83,Credit Card,109.94,Desktop
